ID,Time,Sensorvalue,Voltage
311,214142,5.0,0.024437927
312,214142,6.0,0.029325513
313,214142,2.0,0.009775171
314,214142,0.0,0.0
315,214143,15.0,0.07331378
316,214143,0.0,0.0
317,214143,7.0,0.0342131
318,214143,11.0,0.05376344
319,214143,14.0,0.0684262
320,214143,13.0,0.06353861
321,214143,0.0,0.0
322,214143,3.0,0.014662757
323,214143,3.0,0.014662757
324,214143,7.0,0.0342131
325,214144,1.0,0.0048875855
326,214144,2.0,0.009775171
327,214144,6.0,0.029325513
328,214144,0.0,0.0
329,214144,3.0,0.014662757
330,214144,13.0,0.06353861
331,214144,7.0,0.0342131
332,214144,7.0,0.0342131
333,214144,10.0,0.048875853
334,214144,0.0,0.0
335,214145,3.0,0.014662757
336,214145,2.0,0.009775171
337,214145,20.0,0.09775171
338,214145,2.0,0.009775171
339,214145,12.0,0.058651026
340,214145,21.0,0.102639295
341,214145,11.0,0.05376344
342,214145,16.0,0.07820137
343,214145,12.0,0.058651026
344,214145,10.0,0.048875853
345,214146,22.0,0.10752688
346,214146,2.0,0.009775171
347,214146,0.0,0.0
348,214146,8.0,0.039100684
349,214146,3.0,0.014662757
350,214146,0.0,0.0
351,214146,6.0,0.029325513
352,214146,6.0,0.029325513
353,214146,5.0,0.024437927
354,214146,6.0,0.029325513
355,214147,11.0,0.05376344
356,214147,1.0,0.0048875855
357,214147,2.0,0.009775171
358,214147,10.0,0.048875853
359,214147,2.0,0.009775171
360,214147,2.0,0.009775171
361,214147,0.0,0.0
362,214147,6.0,0.029325513
363,214147,7.0,0.0342131
364,214147,7.0,0.0342131
365,214148,6.0,0.029325513
366,214148,0.0,0.0
367,214148,6.0,0.029325513
368,214148,0.0,0.0
369,214148,17.0,0.08308896
370,214148,4.0,0.019550342
371,214148,3.0,0.014662757
372,214148,14.0,0.0684262
373,214148,10.0,0.048875853
374,214148,0.0,0.0
375,214149,6.0,0.029325513
376,214149,1.0,0.0048875855
377,214149,0.0,0.0
378,214149,1.0,0.0048875855
379,214149,8.0,0.039100684
380,214149,11.0,0.05376344
381,214149,7.0,0.0342131
382,214149,3.0,0.014662757
383,214149,5.0,0.024437927
384,214149,8.0,0.039100684
385,214150,1.0,0.0048875855
386,214150,10.0,0.048875853
387,214150,6.0,0.029325513
388,214150,5.0,0.024437927
389,214150,2.0,0.009775171
390,214150,5.0,0.024437927
391,214150,5.0,0.024437927
