ID,Time,Sensorvalue,Voltage
213,214717,13.0,0.06353861
214,214717,11.0,0.05376344
215,214717,1.0,0.0048875855
216,214717,10.0,0.048875853
217,214717,2.0,0.009775171
218,214717,1.0,0.0048875855
219,214717,27.0,0.1319648
220,214718,14.0,0.0684262
221,214718,15.0,0.07331378
222,214718,7.0,0.0342131
223,214718,13.0,0.06353861
224,214718,5.0,0.024437927
225,214718,1.0,0.0048875855
226,214718,12.0,0.058651026
227,214718,2.0,0.009775171
228,214718,9.0,0.04398827
229,214718,6.0,0.029325513
230,214719,7.0,0.0342131
231,214719,15.0,0.07331378
232,214719,1.0,0.0048875855
233,214719,8.0,0.039100684
234,214719,27.0,0.1319648
235,214719,57.0,0.27859238
236,214719,29.0,0.14173998
237,214719,20.0,0.09775171
238,214719,92.0,0.44965786
239,214719,56.0,0.2737048
240,214720,12.0,0.058651026
241,214720,133.0,0.65004885
242,214720,49.0,0.23949169
243,214720,120.0,0.58651024
244,214720,100.0,0.48875856
245,214720,137.0,0.66959924
246,214720,48.0,0.2346041
247,214720,42.0,0.20527859
248,214720,12.0,0.058651026
249,214720,89.0,0.4349951
250,214721,262.0,1.2805474
251,214721,122.0,0.59628546
252,214721,25.0,0.12218964
253,214721,15.0,0.07331378
254,214721,164.0,0.80156404
255,214721,159.0,0.7771261
256,214721,132.0,0.6451613
257,214721,11.0,0.05376344
258,214721,146.0,0.71358746
259,214721,34.0,0.16617791
260,214722,83.0,0.4056696
261,214722,40.0,0.19550341
262,214722,14.0,0.0684262
263,214722,10.0,0.048875853
264,214722,20.0,0.09775171
265,214722,59.0,0.28836754
266,214722,0.0,0.0
267,214722,12.0,0.058651026
268,214722,1.0,0.0048875855
269,214722,7.0,0.0342131
270,214723,3.0,0.014662757
271,214723,0.0,0.0
272,214723,6.0,0.029325513
273,214723,2.0,0.009775171
274,214723,14.0,0.0684262
275,214723,9.0,0.04398827
276,214723,14.0,0.0684262
277,214723,18.0,0.08797654
278,214723,4.0,0.019550342
279,214723,8.0,0.039100684
280,214724,12.0,0.058651026
281,214724,3.0,0.014662757
282,214724,11.0,0.05376344
283,214724,0.0,0.0
284,214724,14.0,0.0684262
285,214724,10.0,0.048875853
286,214724,8.0,0.039100684
287,214724,2.0,0.009775171
288,214724,6.0,0.029325513
289,214724,1.0,0.0048875855
290,214725,0.0,0.0
291,214725,3.0,0.014662757
292,214725,3.0,0.014662757
293,214725,6.0,0.029325513
294,214725,0.0,0.0
295,214725,5.0,0.024437927
296,214725,3.0,0.014662757
297,214725,11.0,0.05376344
298,214725,9.0,0.04398827
299,214725,5.0,0.024437927
300,214726,13.0,0.06353861
301,214726,7.0,0.0342131
302,214726,13.0,0.06353861
303,214726,0.0,0.0
304,214726,1.0,0.0048875855
305,214726,15.0,0.07331378
306,214726,9.0,0.04398827
307,214726,6.0,0.029325513
308,214726,0.0,0.0
309,214726,11.0,0.05376344
310,214727,10.0,0.048875853
311,214727,2.0,0.009775171
312,214727,15.0,0.07331378
313,214727,6.0,0.029325513
314,214727,0.0,0.0
315,214727,7.0,0.0342131
316,214727,7.0,0.0342131
317,214727,3.0,0.014662757
318,214727,8.0,0.039100684
319,214727,1.0,0.0048875855
320,214728,0.0,0.0
321,214728,2.0,0.009775171
322,214728,5.0,0.024437927
323,214728,1.0,0.0048875855
324,214728,5.0,0.024437927
325,214728,1.0,0.0048875855
326,214728,8.0,0.039100684
327,214728,13.0,0.06353861
328,214728,0.0,0.0
329,214728,6.0,0.029325513
330,214729,7.0,0.0342131
331,214729,5.0,0.024437927
332,214729,0.0,0.0
333,214729,0.0,0.0
334,214729,7.0,0.0342131
335,214729,1.0,0.0048875855
336,214729,3.0,0.014662757
337,214729,6.0,0.029325513
338,214729,8.0,0.039100684
339,214729,0.0,0.0
340,214730,6.0,0.029325513
341,214730,4.0,0.019550342
342,214730,0.0,0.0
343,214730,0.0,0.0
344,214730,8.0,0.039100684
345,214730,0.0,0.0
346,214730,7.0,0.0342131
347,214730,8.0,0.039100684
348,214730,0.0,0.0
349,214730,5.0,0.024437927
350,214731,1.0,0.0048875855
351,214731,4.0,0.019550342
352,214731,10.0,0.048875853
353,214731,5.0,0.024437927
354,214731,7.0,0.0342131
355,214731,10.0,0.048875853
356,214731,4.0,0.019550342
357,214731,6.0,0.029325513
358,214731,7.0,0.0342131
359,214731,2.0,0.009775171
360,214732,6.0,0.029325513
361,214732,2.0,0.009775171
362,214732,0.0,0.0
363,214732,4.0,0.019550342
364,214732,1.0,0.0048875855
365,214732,9.0,0.04398827
366,214732,3.0,0.014662757
367,214732,22.0,0.10752688
368,214732,5.0,0.024437927
369,214732,12.0,0.058651026
370,214733,0.0,0.0
371,214733,31.0,0.15151516
372,214733,2.0,0.009775171
373,214733,8.0,0.039100684
374,214733,6.0,0.029325513
375,214733,1.0,0.0048875855
376,214733,0.0,0.0
